,MAE score P1,MAE score P2,loss,learning_rate,batch_size,hidden_sizes,epochs,activation,optimizer,early stopping
45,2.8187731504440308,2.8608521864964414,2.459203558148078,5.831578947368421e-05,256,[600],10,relu,sgd,False
46,10.058508286109335,8.57343651698186,8.906444837462228,5.831578947368421e-05,256,[600],10,tanh,sgd,False
47,2.683064259015597,2.503144236711355,2.5114476635770977,5.831578947368421e-05,256,[600],10,sigmoid,sgd,False
48,3.5315639789287863,3.247038868757395,2.706513215910713,5.831578947368421e-05,256,"[1000, 500]",10,relu,sgd,True
49,10.249187799600454,9.285445580115685,9.857673339123997,5.831578947368421e-05,256,"[1000, 500]",10,tanh,sgd,False
50,2.6138004523057203,2.481165097309993,2.517679767788581,5.831578947368421e-05,256,"[1000, 500]",10,sigmoid,sgd,False
51,4.53926761333759,4.074871879357558,3.2078085170601898,5.831578947368421e-05,256,"[600, 300]",10,relu,sgd,True
52,10.318785630739653,9.701003001286434,9.983268521866709,5.831578947368421e-05,256,"[600, 300]",10,tanh,sgd,False
53,2.6495976631457987,2.4822444365574765,2.51762977186239,5.831578947368421e-05,256,"[600, 300]",10,sigmoid,sgd,False
54,5.506916211201594,4.846129674177903,3.6556578447233954,5.831578947368421e-05,256,"[1000, 500, 250]",10,relu,sgd,True
55,10.508323999551626,9.960320802835318,10.204350129613337,5.831578947368421e-05,256,"[1000, 500, 250]",10,tanh,sgd,False
56,2.7271933555603027,2.5078111428480883,2.594269298157602,5.831578947368421e-05,256,"[1000, 500, 250]",10,sigmoid,sgd,False
57,6.789334700657771,6.248767100847685,4.768625799215065,5.831578947368421e-05,256,"[600, 300, 150]",10,relu,sgd,True
58,10.426000338334305,9.946761278005749,10.12319035799998,5.831578947368421e-05,256,"[600, 300, 150]",10,tanh,sgd,False
59,2.8957611414102407,2.5255028834709754,2.623313413476044,5.831578947368421e-05,256,"[600, 300, 150]",10,sigmoid,sgd,False
60,7.119492292404175,6.688009372124305,5.626199506363779,5.831578947368421e-05,256,"[1000, 500, 250, 100]",10,relu,sgd,True
61,10.438989786001352,9.958628837878887,10.177354758640504,5.831578947368421e-05,256,"[1000, 500, 250, 100]",10,tanh,sgd,False
62,3.6413590632952175,2.63090901191418,2.789597178405186,5.831578947368421e-05,256,"[1000, 500, 250, 100]",10,sigmoid,sgd,False
63,9.240051086132343,7.093128039286687,6.505775298712389,5.831578947368421e-05,256,"[600, 300, 150, 50]",10,relu,sgd,True
64,10.499075412750244,10.086549318753756,10.228899379946151,5.831578947368421e-05,256,"[600, 300, 150, 50]",10,tanh,sgd,False
